Hours_Studied,Attendance,Assignments_Submitted,Sleep_Hours,Social_Activity,Previous_Score,Stress_Level,Pass
5.116625400115911,93.88784115948039,6,7.256634537210145,11.489261520113802,35.63596801249268,6.115015966840852,0
10.835454380019021,60.290812043971904,4,6.838574942333623,3.4279227517050854,73.64468902530665,4.3972143494383875,1
2.1613195044808977,57.42750143748216,10,5.79950558694944,11.280632747021938,46.00806184135191,10.0,0
4.687255804406278,77.69342182271967,10,5.18887891070093,7.7412455798699265,79.81009005501204,2.7025787542437234,1
10.787444943476494,87.56517963134586,7,3.948586600825647,8.291496392062061,47.67228178545842,6.050266167172746,1
12.953866319981643,95.20713229749443,2,6.954545061489601,8.292787964006777,77.4698425732795,6.449055681579809,0
10.685473124759882,69.49338884557272,8,4.465756397229328,7.39902804480696,84.90499519330483,9.362869051131037,0
9.537406870447038,87.94417000117555,8,6.623947459273701,12.76682998842826,80.50585746139049,6.899347437816971,1
8.795585217642845,74.53789836599151,11,6.157517319093076,7.665128160603152,69.52369966828584,4.753415260528872,1
4.0859120385302905,72.92847240071016,11,7.382885608069654,3.5218154864673252,60.83658302726541,3.6220390740301096,1
7.120623166421165,85.60391924984006,5,6.107340850663176,6.425880576121084,54.624447625972806,5.1454454493846615,0
8.15744491616085,82.82787454096103,9,6.071717877748781,8.714778867241902,91.47862443470787,3.4826815976371397,1
14.228488904875663,56.08329411618901,7,7.451431915574784,12.916859137188201,52.40908603698242,6.119563299461707,0
11.374473158273846,92.71848419671075,5,6.935575437809353,10.412378739795335,46.33281067574007,4.589509550348784,0
2.947839378549064,91.56109624976942,5,6.911002744337612,4.597858885011824,76.97664083059094,2.2649055167756234,1
11.29633587757918,67.49324758188564,3,7.110047866751084,17.940759666715564,50.669537542643084,9.13786447093726,0
8.459670878334734,79.7496424012489,3,4.5037562398307625,9.059101243911918,47.89885704560971,4.755818691427401,0
7.2923119987761655,80.92836223539287,5,7.483825283983077,13.101562951996058,39.01512328094423,2.8296579875617187,0
12.446705155363471,78.12808518988689,6,7.296209432217683,7.3931422656910835,56.307622889710686,5.579352163781146,0
14.123998089983804,68.39633815385496,9,5.178311932850553,10.133436978821798,63.51112956986312,6.170928914919147,1
13.725120476464795,66.94051958474338,7,6.182695384223538,11.35787401807362,69.37565109789257,1.6338331860524162,0
6.643129907109445,74.69335114810265,5,6.4489005260840795,12.872778847017024,82.1235123973907,6.829119167814407,0
8.763150496595141,89.07274823111237,8,6.325154180277748,12.229473221512901,74.48416262598428,3.3821060782743384,1
11.325053725614255,81.52320185513318,9,6.934017956539095,11.488788000291912,61.56430004804277,10.0,1
13.902180508489437,70.55262801496673,3,8.360776816380538,6.739653075223566,61.432477825165044,7.309901280191837,0
8.08330304861884,84.26038452778013,8,7.906296745974677,5.7130158321757545,74.1828344404733,5.000250024726709,1
9.257364093344732,40.817488552439094,3,4.794115048539172,9.33043004129679,87.90626293271426,4.137080574206624,1
5.574660103975887,88.78518840446525,3,7.308690987397863,11.732512289364276,67.2736555906976,5.73758073109094,0
5.215173503677317,54.1234346546628,9,8.227613315396033,7.109117196893572,56.55564462421264,7.531976853958224,0
13.250103289576792,70.65070870316241,3,7.002851076895963,12.260687862857546,47.128411980460186,5.936264678537001,1
15.42496011428329,61.563961264486274,10,7.918274552741757,13.810466981944717,38.98630524057994,5.457102982157858,1
9.711959513678664,59.46382229134913,2,9.115951579410995,4.334716323706321,76.99285409678342,6.145925727044739,0
14.014131591568097,88.92992144854223,10,7.830822409939076,4.65231718481488,75.40361342551203,4.490352671907614,1
11.446544100190536,69.38758558425731,2,6.824101174334247,7.438499764378654,75.3925434519199,5.141985182892406,0
7.4195209815795025,79.15804658076858,11,7.858615016310179,9.230450672756785,62.684129965663,1.0,1
11.445582422033656,74.4369530534498,11,6.688354183025958,5.901731944931797,90.32482542605152,8.434315577130919,1
16.152146265863877,80.72448992667746,3,6.5310739562704425,13.408810715468578,56.28586709747328,6.746994450804404,0
9.856695843560194,75.92186269272307,7,6.043161493572148,9.696267446073804,82.1948462697297,4.066360389916425,1
16.258574623256024,59.604093309737166,7,8.53243736648174,8.157788192962958,64.30262789018822,10.0,0
0.0,86.95520183336568,2,5.436042734275398,2.25636190452589,54.04968623577192,6.217541200980967,0
13.287610017500896,69.07492100206424,8,8.492078042081552,2.7367367342899716,75.6655455317197,3.409641070062008,1
10.348188272952685,56.321017216082986,9,7.149823360862483,9.124037001127226,72.37345013631189,8.141843553676146,1
8.80397059813653,69.86261806840905,3,4.680901972757476,0.0,71.42550966680467,6.995120541273156,0
10.36704310614201,93.00911748761173,9,6.977944080888848,12.050549638576287,66.46301159701157,6.986449963710548,0
2.049724341596429,85.20266090536191,10,3.7699655400528886,7.367384622510719,64.31792452909704,4.935610988371024,1
9.121312448649952,70.81617438710569,7,7.3131604218803465,20.972371878378933,100.0,7.126239309445086,1
11.428450286046985,70.80890754817885,6,7.6508009278856886,17.231665002464442,86.31661961353112,5.345604274447264,1
15.911576178966065,71.14037938539141,10,5.72993725765233,7.274203723009933,78.01088410973922,7.389853629114605,1
7.9269191269054105,99.92097580273008,10,6.660612004742257,7.57465198987474,67.01238484766098,1.2376388649734027,1
6.766025588427249,79.58322542677864,2,9.040404663875371,11.98232605600812,83.12882961074004,4.915316342552027,1
7.992971825661854,80.16049976629283,4,5.8425292844594825,14.812690439672151,74.32390597504613,10.0,1
13.661608470808297,87.3634014483821,10,5.12342013682642,1.4478837702559328,65.47168554993264,4.082331361499248,1
11.315004438638738,77.86546990831816,3,8.42616242320138,0.8544981385812536,59.53584214521353,4.490404256267033,0
7.880959184931845,71.89149425015157,5,9.051363347690033,5.511860777782474,63.54348792207161,4.8800966538750625,0
12.053069732453425,72.64380181098026,5,6.504804373402202,10.330950332695458,15.0,2.9629846602783916,1
10.388310197392162,74.14078488703123,3,7.814901946030863,9.987494362030388,68.79081510735755,1.0,0
13.874579962131557,74.5533331618819,4,8.243918690190146,12.2790858199354,56.20743055801353,5.423534003690968,0
7.1917876244905905,83.73155452364375,4,5.534770497700101,3.2012098865387673,93.66805996909191,6.339648560204142,0
8.689351413608927,75.6233506296876,2,5.869102414021771,0.0,65.34819327461157,5.86873732865337,1
8.43156738747137,83.79168092658695,7,8.100136867101156,11.432056781208582,43.598658448370685,5.637803595130283,1
4.145940207471526,74.03140103869701,9,8.690518562321062,4.687214908139062,64.10215722569389,6.107602177125969,0
11.184481108258304,75.94362228379309,4,7.231745118226661,0.0,46.169820468874924,8.55710367887691,0
11.044221088719556,51.02159178561471,6,5.35624134044733,8.580254983837527,73.52133348282439,5.523884535176958,0
10.020453826569844,85.99593209642978,2,9.083179445209273,11.17270275287471,70.23705255811073,4.564793557281826,1
9.061651466499413,79.15786171077592,11,5.809737832844446,7.511771471514891,82.24111335994881,5.297186287779784,1
4.338517031798343,86.97612131831582,8,6.064320884477112,6.168606455270043,50.764127749497824,7.44836689939194,1
8.317418708938565,40.24493546167573,11,6.945039184836508,7.362551071416374,65.61214573210664,9.530067196358123,1
8.629141933892923,100.0,2,8.520408546929207,6.517668950396868,40.429607682320565,4.429640652077055,1
6.790890923113524,73.32492446213791,10,7.610168769517891,2.6078115522393315,77.62690607464486,6.247334467572209,0
9.354857153335963,88.2981938008502,9,7.039325150470484,5.141277292038273,74.3396812479222,6.845893604839899,0
11.616203427258153,62.52112887449363,8,7.1022750891535384,10.085119620055258,73.92449037849627,3.5185549831779426,1
17.54474360484212,82.35328686075084,11,6.556569069236506,9.286714165506,65.02914256442494,6.051042918032295,0
10.698311251327356,62.35901324191613,8,7.225581368874058,8.672239223867281,72.46591203419824,2.3358153566447624,0
11.030201562891058,67.51477247165033,6,3.211571898997406,4.019406072586483,93.87810394955474,1.577374240651503,0
9.702216336935331,97.96837624640143,6,6.1144103032092625,7.273987351457332,59.86830337324375,6.916866019730643,0
2.324915138803834,72.71181119083984,6,6.813718515391815,0.0,67.49561330678152,5.040313146673043,0
9.893944498203133,77.60919447815668,2,5.0036816912946405,8.713906655541559,45.44972661473462,6.505701019053047,0
10.240920839764106,85.44081276826505,9,7.0022203131550285,13.71543083125427,49.371302691230014,5.9552625574791245,0
19.852968449941145,80.94818265567126,2,6.234187412718042,2.1034714718315772,66.76063927567954,3.5589998783405066,0
9.23055614087551,76.80502686172292,5,8.782118407810136,5.656289306728979,84.87080384063432,5.886864245089159,1
11.20618936933445,79.3795320295947,10,8.544925642779313,9.316427114840518,60.386945163471694,2.917246737462862,1
9.861152921179027,100.0,10,5.894452760146388,13.011370537709935,60.75350247238177,9.4774308950035,1
5.325287849521872,74.30857443559698,6,6.303910974963296,6.207101534799403,57.676065598921255,2.6100741378500905,1
14.571291258060082,77.41318856057961,5,6.40386816470909,5.230998682936415,55.374379924802184,5.510536822578547,0
13.007732130747097,87.60785275209135,4,5.91284268099249,0.12430743033566749,70.30948620275879,3.394321029881879,0
13.164127788172188,88.2663111954958,4,6.753532479236565,8.413752517232426,38.049362386784395,7.426052933401989,0
6.362450180821044,89.24436366672457,6,5.514233310446133,16.168304160574976,88.0569123800011,5.171421571796243,1
15.611177243744397,82.66476266435022,11,5.030200064581216,9.109433847858703,53.02239863366971,4.703333200946974,1
4.3925957488308764,61.283941047234194,2,7.309524591070349,7.910884083265147,77.99426273788654,8.133003862628886,0
12.347428375201082,94.60117838761315,6,7.318388459488354,9.288329243067942,42.140025246910234,6.07357647919388,1
18.761822503239912,61.243855283775744,7,5.45438951244201,7.955631984205592,77.03912234983193,7.2916111148399185,1
6.037854699477247,78.6316255828684,8,7.66396205999138,4.747942510959481,77.09500294066095,3.546685158706338,1
7.734809081588912,65.9486897997677,10,5.678948952085069,11.293119662710822,71.91563729610614,2.4879576401812327,1
10.398605460350565,74.23033984088408,4,6.829114809449376,8.903046092447017,47.100286607603735,6.268019905100334,0
7.986097383535203,78.94514892364177,3,7.566447216396193,8.07045300773463,69.49186741276539,5.202884111263172,0
3.7973462757354692,78.85628658540328,4,6.456303665885173,4.098535890887,43.704988674781,7.566086681134861,1
10.27425189922411,80.06304905082342,10,7.091163185783475,13.214031727739037,60.450261408268666,5.800228868343626,1
5.7507851450955805,94.36453522870377,8,5.828641462946157,10.65881098133244,83.52943581719586,6.5126883480865745,1
11.894369722540727,80.44241161816775,10,6.244593441543474,5.788316650530792,79.34063468727336,1.9415436751468915,1
6.322303063064787,72.07012037651222,3,6.232382739855558,12.007299414727749,65.27329296572779,10.0,0
16.19973762007016,86.56904601946029,6,5.529448149497689,6.009716646459172,47.45348163338885,5.58939503741992,1
6.866986830655051,89.2736458670957,5,6.270193587949484,4.871986029955853,76.62057881913549,7.743967425847997,0
8.711753935177297,60.26870621835609,3,4.486796211477129,4.961187530078852,65.34886227856445,3.9097708244509337,0
13.25406886947868,82.1688008381983,10,5.861500128715264,0.9157257876476352,23.234319231852382,6.770024755543353,0
5.076542734264179,83.41407290773078,10,6.129661858619428,9.886169521672823,79.08733687369732,2.742888091188137,1
10.909839738416517,71.4292379596801,7,6.166966321756006,0.6754204866465994,64.56380899034554,7.1301695956491775,1
15.228571017129713,91.50848175973942,7,6.1860533203679875,3.0862246749369495,86.6441224636953,5.110064789035418,1
3.57006706175509,73.19933295560968,9,6.419706540181832,0.0,45.285130660829516,6.072976259838919,1
10.738535434129217,76.5069174416585,7,7.123273973511883,7.655721228836428,15.0,7.744935075325244,0
11.039531176993695,72.92313810859356,2,7.63687219637228,7.398718158912512,70.02350945021334,2.9186492219492997,1
13.127291487109241,75.1869485709776,5,5.655305205097253,6.693215147254544,70.24814618027551,4.288770673468008,1
5.052197156487672,61.84469895725758,8,4.935838887994112,3.829689221317695,34.56791070308387,7.143310702716914,0
4.718173547662895,57.719389408868466,3,5.1453422640839666,3.31106498625344,47.38700817440109,10.0,0
12.087766262467591,94.13406075869966,10,5.866636202446594,9.857479454186297,100.0,5.6547941633462955,1
11.187938692932745,64.83646382018007,9,6.0425022868385385,5.797792273166049,59.49900894523154,7.477840294809831,0
11.001971401383507,63.10329180652431,9,5.499005113943305,9.265433286144578,78.1572615747719,5.7325713253538,1
11.385792837987903,49.15931863675542,8,4.815048336475137,4.45900525550311,53.288123107369096,10.0,0
7.279901113686037,67.33245902772597,5,5.907042924283555,8.724250971084329,27.37454782064318,1.6319458325868608,0
10.929014788644015,59.12292247911002,3,6.735854606148163,13.213112149264255,61.9353515576737,6.236552611673395,0
11.172289893194725,94.70418192163643,4,7.273538305586234,10.344663201571134,60.21911791485011,1.9361399160948478,1
7.142594327894528,87.11780507211161,7,5.775350030959182,6.350344727134079,57.802191703969314,1.0,1
17.463098044579027,66.74219585786732,6,5.9631028312135355,9.02879588142371,62.93646496088493,6.743655132794541,1
11.89533168364715,100.0,9,5.295292198498496,7.037339301879148,69.75682888962146,6.348744490368647,1
5.234786011189406,86.78118584389912,7,6.459129078512791,8.031520738778912,62.29789487743148,5.287907655644497,0
12.626214434535319,71.10202339789653,7,5.397042775551941,6.697555791405986,42.24788897694745,5.734514774900617,1
6.101273319090714,45.00713142151712,2,7.24506615721356,7.342659176458435,73.7513262481149,10.0,0
13.148338414969809,100.0,5,4.178373560485655,8.8483734122967,29.911308404196383,5.354562154921414,1
14.634382316029615,58.32513039883685,6,6.032481425811799,4.026565201672197,28.093565768884396,7.275310903125187,0
6.717270726593158,55.2552150365173,4,6.891439540949265,3.9364846920400867,78.30524890462823,4.376587950965297,1
13.853504516977287,87.27084518411569,10,6.738984871219255,2.4458297846751558,74.12636489843642,6.738081437601508,1
11.651123707745993,100.0,2,10.0,1.5989155819851604,63.96688342866735,5.4044158123609565,0
13.28824063997796,91.61127382212622,7,6.95474003193828,3.1308692311180826,39.88192691440871,4.973703793175675,0
17.58717193061579,81.76690944062831,7,5.194729024105387,8.637850027216517,52.25760306786664,10.0,1
9.018447535988518,82.13705209998344,11,6.375896478784205,4.428849938032464,60.27055854164293,8.942962407960847,0
6.985055342570042,85.2409867053637,6,4.190879766493612,10.054457856924385,36.27390856566596,6.341866618498076,0
6.441942281497907,84.10714307744118,6,6.395220325914211,8.138854995010247,51.697484155581805,1.0,0
6.736758860138247,78.37429708763251,11,5.417027125899014,0.12598314624778517,76.74194608718024,5.0974769418685755,1
9.691593162343583,76.25041324742251,6,7.69000735822821,10.61990233688676,90.6914965572059,10.0,0
11.364607899266575,74.24888246520572,7,5.785597643025804,11.24319458236684,57.450174452146086,5.423345833400729,0
11.106763197320076,65.95242493359989,9,6.34820430946618,4.024549300660587,78.61679037768977,8.758043930134146,1
13.308732996144094,71.63189907759872,3,5.673774806174276,9.680766171579966,30.54691872942559,9.604856004881501,0
10.052007567511628,54.684518229655374,7,8.760506757409331,4.574007050363204,76.87012234004501,6.5474097896399375,0
15.814136308629267,73.81992447846301,2,6.0823844040467145,8.390681506993342,50.52892853490534,3.8954459203296192,0
8.941372667048176,63.13690671418899,5,8.882324156522962,2.9420063721801375,70.53222110074346,1.0,0
20.880676666358475,61.75692819341075,11,7.558397290753747,0.8275741898616928,60.54045647168523,7.710408021522387,1
12.502669391060024,77.15872981384175,4,7.126686745536002,6.4687312415481255,88.76745217610902,3.9631099929411295,0
6.57136977433487,91.70402743613519,10,6.979353091512776,7.505084214900656,49.26015832988148,6.440376129719231,0
5.716430007755551,86.01979927202775,4,7.011936487681127,6.409281225541584,76.29691335611295,2.8754491510265896,1
11.92988966097274,56.15399275652187,7,3.994025646850707,3.2638777671097623,59.968865660662395,5.336906148824495,0
9.106148858696596,63.12446236115595,2,6.1374515876040165,6.4004037514754515,62.150501395826055,6.084297637252633,1
12.856001976368368,86.2892542558586,7,7.598705362539619,9.077179010322936,61.690629923134225,6.671483952610744,1
11.89295049829418,63.210151277540284,5,6.436433661483663,7.820427879509852,49.77788411910597,3.212944531618964,0
9.70868434937251,72.30440220003571,9,4.6732531991553525,8.730004122396853,64.74621861367991,8.99227737190338,1
6.61282512772638,81.60062518829463,10,6.43187421424929,5.319539198183069,63.872332001807216,4.507763038170072,1
3.9406111012565415,63.379866541636375,5,8.715337171132138,12.68687165886464,69.34232447132112,1.813826348866887,0
8.213940191731915,76.26450607375152,11,8.120959230195135,3.2953066537808775,66.52109262247153,5.727441450091341,0
13.42559517729389,58.991694060981544,11,6.419394787824158,9.950241188346874,79.36390189302026,6.085938272566151,1
10.856374976520815,67.78358827258543,7,7.7368840601755124,12.727564371839847,81.62315508885263,6.401473582929399,1
5.017044885152048,78.83738320971044,2,6.023540873521533,9.923632370995582,46.088780207099575,9.405331009212698,0
10.692723703404727,55.884075197619964,5,4.284966937125265,7.18990309174068,80.63790501063389,5.408877908160352,1
11.541269518915348,80.28569685552479,8,5.298194215431579,5.886811813348084,43.64594431202262,5.700950939078072,0
6.4645702551954685,74.76434641287983,2,8.531755399060657,12.144350604185025,75.58140598647923,3.242039046917266,0
10.614900423782112,81.62987945300577,9,6.143808993621905,2.308100298953308,76.15529812465164,8.051383757219742,1
10.232834873784,77.68696960877594,11,6.1836008268124765,4.119502958481426,30.596295950074925,6.460772660195259,1
5.428118808677508,91.36968515968613,7,6.110210344842655,6.409768938033114,66.67362643752938,4.949930681764593,0
11.431149441393133,76.5026940317749,6,8.975377566444909,12.950615030047992,56.56706995951431,1.2383132663363412,1
12.243138105472937,69.84713350649696,11,8.613746589970683,9.519070544163585,51.34222535716325,9.611030487637718,0
14.332204972701108,76.4675700363874,10,9.384414303482574,4.127816965959019,89.3153419525821,2.930800088859857,1
14.215208208139611,81.51957634843666,3,6.293241226479934,6.758769178460385,53.23377546852646,4.521804976575735,0
4.489322528171636,75.58632084390845,6,6.884311835371223,5.542707423614822,50.485215275875106,6.895861277690008,0
6.248699840339508,75.48710029444659,7,4.528364685752972,5.16084403106586,66.36250892009168,3.008605178458284,0
12.060141068834639,66.57609974631893,8,8.420014753953756,11.915558234227117,77.3406154333715,2.2662255543671415,1
12.055143803648836,67.04518898938862,6,4.9818865833516845,2.5130274829459776,62.45032545181772,1.0,0
12.060190745224192,58.16873673840368,10,6.781808232891418,14.435123422937494,85.99466982204655,7.80249238226409,1
25.0,95.99492091824328,2,5.073506714077302,11.31291876073849,74.55756191535363,4.637034388184195,1
12.283562042772669,60.07364117530458,8,5.734473125239695,12.363446682414793,25.79219624483425,10.0,0
14.542262560722396,66.68513762644912,11,5.41155883963539,6.148241951898967,55.46959465687385,3.5141123359228166,1
13.81600705397281,66.37911281316963,8,5.709762161121437,7.400237123683563,54.88684221166942,3.696372441427697,1
12.605565005223191,85.7390925233333,5,5.799140485906328,2.267392741901152,73.6284971617296,4.586517574286496,0
8.738923021438618,71.46060386049567,10,5.7872505665973994,5.9013503717327875,17.753292985265986,6.607836637846223,0
13.03587688197307,89.97290487208481,6,7.5833340853144,9.974619390572604,100.0,4.824491653036722,1
6.908699141849713,66.91811250907358,5,5.0636783690187235,13.184252247125585,74.55846970809579,7.53083053500628,0
9.052725573039965,78.34792994668562,8,6.786703855118027,3.571372732790193,67.67978247051843,3.553529025028364,0
8.058545808683586,64.97583536088291,5,8.083346897997226,6.537976252058937,86.26821889554463,2.546020703841047,1
10.32749655754529,100.0,4,5.832844726132585,7.394803119069911,100.0,1.504463151477231,1
19.258634266694035,60.748818971645846,10,5.566705442028118,2.4168431912300594,80.67343960259126,1.0,1
2.5309392296330078,78.71784852272432,9,6.200317987265674,10.3653969670336,82.07863573648916,4.704827451312358,1
12.745040761498053,82.60532257118518,2,8.033642770868923,5.104038673029564,67.35242044035888,5.247549219016945,0
3.5491365152413934,79.96558916941798,8,6.752339920239365,7.218438595291904,62.45253643939493,4.4214074312920415,1
8.112272536842266,72.7765480934675,10,5.809421417010122,6.192202512352489,56.43568200791178,9.108514492967904,0
14.355802387869463,73.44215160319888,9,7.129039646544451,4.842645977121302,50.12998414913824,9.070075524020337,1
10.25712007638185,75.52573766374931,9,5.06702020521265,7.971820058077781,52.63374620540905,5.1629925313887455,1
5.6890208882827755,73.23597598045814,7,7.385767363575832,7.137561685727911,40.6899926418263,1.5151972170200922,0
7.1387851629601276,86.56654940153892,5,7.031189500012298,6.512568470885338,63.63431388766958,4.583237229862368,0
12.718390995738703,100.0,9,6.099848987519451,5.086153513278629,34.67598360992504,4.500446515207346,1
7.078533473131453,68.310098579906,4,5.4098384620186,9.278098683131821,68.4364974345868,4.357162594304855,1
10.8658343583279,58.562364245051064,10,5.347314801031505,14.61446907396914,64.34604905523784,4.255702740254388,0
10.182287359615255,73.94061541978495,3,7.1952625372496835,8.55954893135651,67.64483537096038,4.366342760687981,0
7.393598609576731,100.0,3,8.09767465323578,11.984472859644516,55.60163173964014,5.0336459602556,0
18.5757763573013,65.35590518436322,8,5.671499928862566,2.4391122993861494,100.0,4.411147252961109,1
12.535676089272044,94.6694016653288,11,7.09590271461693,8.631045757175078,89.48208620324563,6.5208062715639805,1
1.8994296533695714,95.13240976891728,5,3.7868648758173107,3.6105267241157337,42.59823499847499,6.900921789762153,0
10.745817259077711,68.35694109950407,11,5.73999695014564,2.0923002898723944,69.19162557368416,3.7233872820437757,1
7.352854140926448,81.8277969502233,9,6.459623387267827,5.042514370163855,54.05588942712818,9.177663315017583,0
13.409733339184896,94.54075947754245,10,5.3174115579236165,12.76759733765429,46.73936491926655,3.5498442453984644,1
6.829917046269197,70.45046710815015,8,5.282541712773526,11.800063314678582,40.87870271976917,1.9554984654616572,1
9.541054234132403,72.55703567877165,6,5.631886576590448,8.9720188882176,72.77990043366657,6.951945178412629,0
12.019949115921829,68.01982903261627,9,6.879850546824285,1.8691977604402767,52.735155768747674,3.9564796639641506,1
13.463020776680485,62.822919231685596,5,6.256472276071713,7.214877394448253,82.42086843245367,6.80322867689347,0
5.198814371776895,67.20866945920791,3,3.590299396677536,9.206800035606943,82.88807986154791,1.0,0
8.661995056636206,60.31271679885292,7,3.743089801574414,8.702144918314392,89.73045893380609,9.481139853707669,1
8.100218755356176,75.40900161911071,10,5.711075268785672,0.6248256660770171,49.65703821066614,7.680733520101006,0
7.386683069705152,65.7603212272963,2,7.094992561869618,4.438728607920513,73.55658099245619,2.2488086270924956,0
17.061816961124386,77.80543094148898,11,3.0,7.743688943405133,76.38417589956141,2.303057190384286,1
11.619926843843823,56.329252245556475,8,5.85035077100288,10.145163638068759,56.46479284812863,10.0,0
4.956464182659819,78.97056278657348,11,5.815877786527352,0.0,51.10810476692825,4.156550241255104,0
13.671447788219105,85.0023475393071,10,8.304839111670983,7.351504098080566,93.97137198396752,3.9145378781684403,1
18.488624788050533,51.075172289142536,11,5.999471644773277,8.57219507951581,69.09492576317697,1.0,1
14.129861042204588,79.48867883817087,10,6.997885680163207,11.398447954064853,76.44741951281128,5.123054485996114,1
3.9225201361839463,89.7320279096795,11,6.683634282113702,10.771430336949747,50.2026317870973,5.430700962910618,1
8.063063708534994,60.48430777570553,4,3.730263576250639,10.330285275235221,43.05287960260051,7.788732741923713,1
15.06764459674649,95.07086864205243,6,7.498669381621259,4.800237973192264,54.74990405914201,2.502303929538811,0
7.169322137524877,80.02822811239254,9,6.7800154570931745,0.3679914515067697,62.76761502698005,2.199283019398476,1
11.775277712584913,66.53985773089909,9,7.1607492315769665,6.427788971754396,45.84403987728772,7.127406586941192,0
13.098536213717347,74.33077106810752,5,10.0,12.00652730083424,64.82279344429311,8.516825178067663,0
6.292278113687669,81.69992295026067,2,3.790653178651835,13.573818110097726,34.606906614767,2.0721191222052924,0
9.7618985757528,75.91206469694893,2,8.742105644689442,10.842196409191141,44.8391463955423,8.703785215749352,0
0.0,81.46507190935642,5,6.126318224779538,9.717363291206937,77.07640246898376,6.093854603717054,0
5.902449434662841,63.9519168830476,7,6.873527575723912,9.518558593543862,75.8682293650021,8.729513347686614,0
8.989727394427359,77.03232988843294,9,6.4408340811083855,5.775525012956878,57.946218223036404,5.824449096205958,1
5.008867272140602,58.03542603714024,7,5.948492766582543,7.47975882578552,46.68024243661485,1.0,0
16.52964521572654,73.6652872638156,10,5.759217193289613,14.676278103305325,46.50673607253181,5.620081544209903,1
4.279434488157469,64.15310830242252,10,6.928361356244912,4.229767976832495,58.28117157305635,8.650359546678175,0
